Time (sec),Mach,CD,Thrust (lb),Weight (lb),Drag (lb),Accel-R (ft/sec^2),Accel-V (ft/sec^2),Accel-H (ft/sec^2),Vel-R (ft/sec),Vel-V (ft/sec),Vel-H (ft/sec),Altitude (ft),Distance (ft)
17.0803,0.293735,0.636064,0,14.01353,1.524682,-35.640256406774,-35.6402564067699,-0.0000170597487212281,317.567822054022,317.567822050238,0.00155016847048034,11163.32,0.03022993
17.0903,0.2934091,0.6360102,0,14.01353,1.520965,-35.6317210214514,-35.6317210214473,-0.0000170353704731144,317.211504851775,317.211504847988,0.00154999811677942,11166.49,0.03024543
17.1003,0.2930834,0.6359563,0,14.01353,1.517254,-35.6231896097719,-35.6231896097678,-0.0000170110187519302,316.855272963643,316.855272959853,0.0015498280065957,11169.66,0.03026093
17.1103,0.2927577,0.6359022,0,14.01353,1.51355,-35.6146701190214,-35.6146701190174,-0.0000169866897681139,316.499126270417,316.499126266623,0.00154965813970182,11172.83,0.03027643
17.1203,0.292432,0.6358479,0,14.01353,1.509849,-35.6061704964865,-35.6061704964825,-0.0000169623569947364,316.143064573414,316.143064569617,0.00154948851613566,11175.99,0.03029193
17.1303,0.2921064,0.6357933,0,14.01353,1.506156,-35.5976788212377,-35.5976788212337,-0.0000169380696960949,315.787087793162,315.787087789361,0.00154931913544248,11179.15,0.03030742
17.1403,0.2917809,0.6357386,0,14.01353,1.502468,-35.5891990669181,-35.5891990669141,-0.0000169137786078921,315.431195810451,315.431195806647,0.00154914999766018,11182.3,0.03032291
17.1503,0.2914555,0.6356837,0,14.01353,1.498785,-35.580743154457,-35.580743154453,-0.000016889506467496,315.075388386863,315.075388383055,0.00154898110259928,11185.45,0.0303384
17.1603,0.2911301,0.6356285,0,14.01353,1.495109,-35.5722832683527,-35.5722832683487,-0.0000168652589592487,314.719665562133,314.719665558322,0.00154881245001346,11188.6,0.03035389
17.1703,0.2908048,0.6355731,0,14.01353,1.491438,-35.5638511977501,-35.5638511977461,-0.0000168410209249047,314.364027058109,314.364027054294,0.00154864403980798,11191.74,0.03036938
17.1803,0.2904795,0.6355175,0,14.01353,1.487772,-35.5554191271474,-35.5554191271434,-0.0000168167999435867,314.008472874788,314.00847287097,0.0015484758718123,11194.88,0.03038486
17.1903,0.2901544,0.6354618,0,14.01353,1.484113,-35.5470188456892,-35.5470188456852,-0.0000167925998048561,313.65300269428,313.653002690459,0.001548307945818,11198.02,0.03040035
17.2003,0.2898293,0.6354058,0,14.01353,1.480459,-35.538610616945,-35.538610616941,-0.0000167684186139322,313.297616596058,313.297616592233,0.00154814026163561,11201.15,0.03041583
17.2103,0.2895042,0.6353496,0,14.01353,1.476811,-35.5302182827729,-35.530218282769,-0.000016744250686473,312.942314421176,312.942314417347,0.00154797281913249,11204.28,0.03043131
17.2203,0.2891793,0.6352932,0,14.01353,1.473168,-35.5218577377456,-35.5218577377417,-0.0000167200998120399,312.587095851741,312.587095847909,0.00154780561813811,11207.41,0.03044679
17.2303,0.2888544,0.6352366,0,14.01353,1.469531,-35.5134892454321,-35.5134892454282,-0.0000166959584115101,312.231960967229,312.231960963393,0.00154763865855773,11210.53,0.03046227
17.2403,0.2885295,0.6351797,0,14.01353,1.465899,-35.5051485686201,-35.5051485686162,-0.0000166718397483484,311.876909489482,311.876909485643,0.00154747194016397,11213.65,0.03047774
17.2503,0.2882048,0.6351227,0,14.01353,1.462274,-35.4968118654511,-35.4968118654472,-0.0000166477381382127,311.521941378766,311.521941374923,0.00154730546278631,11216.76,0.03049321
17.2603,0.28788,0.6350654,0,14.01353,1.458654,-35.4884910568545,-35.4884910568506,-0.0000166236497915417,311.167056476133,311.167056472287,0.00154713922629211,11219.87,0.03050869
17.2703,0.2875554,0.6350079,0,14.01353,1.45504,-35.4801901164732,-35.4801901164693,-0.0000165995803926774,310.812254582903,310.812254579053,0.00154697323049189,11222.98,0.03052416
17.2803,0.2872308,0.6349502,0,14.01353,1.451431,-35.471889176092,-35.4718891760881,-0.0000165755185729358,310.457535699074,310.457535695221,0.00154680747530987,11226.09,0.03053963
17.2903,0.2869063,0.6348922,0,14.01353,1.447827,-35.4636120775692,-35.4636120775653,-0.0000165514775957816,310.102899586229,310.102899582372,0.00154664196053761,11229.19,0.0305551
17.3003,0.2865818,0.6348341,0,14.01353,1.44423,-35.4553389526894,-35.4553389526855,-0.0000165274612507761,309.748346204631,309.74834620077,0.0015464766859288,11232.29,0.03057056
17.3103,0.2862575,0.6347758,0,14.01353,1.440637,-35.4470817223819,-35.4470817223781,-0.0000165034505901126,309.393875395333,309.393875391469,0.00154631165142659,11235.38,0.03058602
17.3203,0.2859332,0.6347172,0,14.01353,1.437051,-35.4388403866467,-35.4388403866429,-0.0000164794626668171,309.039486999392,309.039486995524,0.00154614685680361,11238.47,0.03060149
17.3303,0.2856089,0.6346583,0,14.01353,1.43347,-35.4306109718408,-35.430610971837,-0.0000164554842174251,308.685180897596,308.685180893725,0.00154598230196511,11241.56,0.03061695
17.3403,0.2852847,0.6345993,0,14.01353,1.429894,-35.422389504321,-35.4223895043172,-0.0000164315209262784,308.330957010474,308.330957006599,0.00154581798675952,11244.64,0.0306324
17.3503,0.2849606,0.6345401,0,14.01353,1.426325,-35.4141799577304,-35.4141799577266,-0.0000164075803724997,307.976815218816,307.976815214937,0.00154565391095946,11247.72,0.03064786
17.3603,0.2846365,0.6344806,0,14.01353,1.422761,-35.4059902793552,-35.4059902793514,-0.0000163836511874051,307.622755323939,307.622755320057,0.00154549007445125,11250.8,0.03066332
17.3703,0.2843125,0.6344209,0,14.01353,1.419202,-35.3978164955524,-35.3978164955486,-0.0000163597428448978,307.2687771669,307.268777163014,0.00154532647702646,11253.87,0.03067877
17.3803,0.2839886,0.634361,0,14.01353,1.415649,-35.3896427117495,-35.3896427117457,-0.0000163358515554166,306.914880747697,306.914880743807,0.00154516311851456,11256.94,0.03069423
17.3903,0.2836647,0.6343008,0,14.01353,1.412102,-35.3814887961619,-35.3814887961581,-0.0000163119697398388,306.561065867647,306.561065863754,0.00154499999882081,11260,0.03070968
17.4003,0.2833409,0.6342405,0,14.01353,1.40856,-35.3733468015036,-35.3733468014998,-0.0000162881087668483,306.207332407543,306.207332403646,0.00154483711773678,11263.07,0.03072513
17.4103,0.2830172,0.6341799,0,14.01353,1.405023,-35.3652167277744,-35.3652167277707,-0.0000162642591625418,305.853680248174,305.853680244273,0.00154467447514879,11266.12,0.03074057
17.4203,0.2826935,0.6341191,0,14.01353,1.401492,-35.3571104959038,-35.3571104959001,-0.0000162404304008228,305.500109151121,305.500109147217,0.00154451207084841,11269.18,0.03075602
17.4303,0.2823699,0.634058,0,14.01353,1.397967,-35.3490002903901,-35.3490002903864,-0.0000162166092182264,305.146619156122,305.146619152214,0.00154434990475985,11272.23,0.03077146
17.4403,0.2820463,0.6339967,0,14.01353,1.394447,-35.3409139267348,-35.3409139267311,-0.0000161928088782174,304.793210024758,304.793210020846,0.00154418797667469,11275.28,0.03078691
17.4503,0.2817229,0.6339352,0,14.01353,1.390933,-35.3328315367226,-35.3328315367189,-0.0000161690293807958,304.439881717291,304.439881713376,0.0015440262863845,11278.32,0.03080235
17.4603,0.2813995,0.6338735,0,14.01353,1.387424,-35.3247729885689,-35.3247729885652,-0.0000161452593572775,304.086633995305,304.086633991386,0.00154386483379454,11281.36,0.03081779
17.4703,0.2810761,0.6338115,0,14.01353,1.38392,-35.3167144404151,-35.3167144404114,-0.0000161214988076626,303.733466858799,303.733466854876,0.00154370361881007,11284.4,0.03083322
17.4803,0.2807528,0.6337492,0,14.01353,1.380423,-35.3086678131906,-35.3086678131869,-0.0000160977723640998,303.380380188563,303.380380184636,0.00154354264109003,11287.43,0.03084866
17.4903,0.2804296,0.6336868,0,14.01353,1.37693,-35.3006410541814,-35.3006410541777,-0.0000160740421309756,303.027373785914,303.027373781984,0.00154338190067231,11290.46,0.03086409
17.50031,0.2801065,0.6336241,0,14.01353,1.373443,-35.2926301897444,-35.2926301897408,-0.0000160503384247808,302.674447491909,302.674447487975,0.00154322139729165,11293.49,0.03087953
17.51031,0.2797833,0.6335612,0,14.01353,1.369962,-35.2846312462368,-35.2846312462332,-0.0000160266404029281,302.321601187337,302.321601183399,0.0015430611308912,11296.51,0.03089496
17.52031,0.2794603,0.6334981,0,14.01353,1.366486,-35.2766442236584,-35.2766442236548,-0.0000160029708027854,301.968834752989,301.968834749047,0.00154290110118675,11299.53,0.03091039
17.53031,0.2791373,0.6334347,0,14.01353,1.363015,-35.268661174723,-35.2686611747194,-0.0000159793087817654,301.616148149128,301.616148145183,0.0015427413081025,11302.55,0.03092582
17.54031,0.2788144,0.6333711,0,14.01353,1.35955,-35.260697994003,-35.2606979939994,-0.00001595566002421,301.263541177073,301.263541173124,0.00154258175150582,11305.56,0.03094124
17.55031,0.2784916,0.6333072,0,14.01353,1.356091,-35.2527387869261,-35.2527387869225,-0.0000159320283196808,300.911013797087,300.911013793134,0.00154242243122618,11308.57,0.03095667
17.56031,0.2781688,0.6332431,0,14.01353,1.352636,-35.2447994480646,-35.244799448061,-0.0000159084193525195,300.558565810488,300.558565806531,0.00154226334703621,11311.58,0.03097209
17.57031,0.2778461,0.6331787,0,14.01353,1.349187,-35.2368799774184,-35.2368799774148,-0.000015884812280139,300.206197018594,300.206197014633,0.00154210449891696,11314.58,0.03098751
17.58031,0.2775234,0.6331141,0,14.01353,1.345744,-35.2289605067722,-35.2289605067686,-0.0000158612251029555,299.853907421405,299.85390741744,0.00154194588666948,11317.58,0.03100294
17.59031,0.2772008,0.6330492,0,14.01353,1.342306,-35.2210609043414,-35.2210609043378,-0.00001583766066314,299.501696820237,299.501696816269,0.00154178751006639,11320.57,0.03101835
17.60031,0.2768783,0.6329842,0,14.01353,1.338874,-35.2131692491968,-35.2131692491932,-0.0000158141075920086,299.14956513562,299.149565131648,0.001541629368994,11323.57,0.03103377
17.61031,0.2765558,0.6329188,0,14.01353,1.335446,-35.2052895149812,-35.2052895149777,-0.0000157905611526095,298.797512248343,298.797512244367,0.001541471463386,11326.55,0.03104919
17.62031,0.2762334,0.6328533,0,14.01353,1.332025,-35.1974296489812,-35.1974296489777,-0.0000157670421875302,298.445537959724,298.445537955744,0.00154131379296765,11329.54,0.0310646
17.63031,0.275911,0.6327875,0,14.01353,1.328608,-35.1895737566242,-35.1895737566207,-0.0000157435298541832,298.093642230027,298.093642226043,0.00154115635767263,11332.52,0.03108001
17.64031,0.2755888,0.6327214,0,14.01353,1.325197,-35.1817417061256,-35.1817417061221,-0.0000157200383634236,297.741824820834,297.741824816846,0.00154099915729251,11335.5,0.03109542
17.65031,0.2752665,0.6326551,0,14.01353,1.321792,-35.173901708341,-35.1739017083375,-0.0000156965591887383,297.390085811617,297.390085807625,0.00154084219170413,11338.47,0.03111083
17.66031,0.2749444,0.6325885,0,14.01353,1.318392,-35.1660895260578,-35.1660895260543,-0.0000156730894879564,297.038424924221,297.038424920225,0.00154068546081275,11341.44,0.03112624
17.67031,0.2746223,0.6325217,0,14.01353,1.314998,-35.1582932383469,-35.1582932383434,-0.0000156496472614942,296.6868419997,296.6868419957,0.00154052896434363,11344.41,0.03114165
17.68031,0.2743002,0.6324546,0,14.01353,1.311607,-35.1504890033499,-35.1504890033464,-0.0000156262012454707,296.335337117526,296.335337113523,0.00154037270233467,11347.37,0.03115705
17.69031,0.2739782,0.6323873,0,14.01353,1.308224,-35.1427205311405,-35.142720531137,-0.0000156027912302799,295.983909920074,295.983909916067,0.00154021667442585,11350.33,0.03117245
17.70031,0.2736563,0.6323197,0,14.01353,1.304845,-35.134948085288,-35.1349480852846,-0.0000155793821624795,295.632560447078,295.632560443067,0.00154006088060771,11353.29,0.03118785
17.71031,0.2733345,0.6322519,0,14.01353,1.301472,-35.1271915340078,-35.1271915340044,-0.0000155559920424858,295.281288539593,295.281288535578,0.00153990532069076,11356.24,0.03120326
17.72031,0.2730126,0.6321838,0,14.01353,1.298104,-35.1194508773,-35.1194508772966,-0.0000155326208702988,294.930094038674,294.930094034655,0.00153974999448553,11359.19,0.03121865
17.73031,0.2726909,0.6321155,0,14.01353,1.294741,-35.1117221415213,-35.1117221415179,-0.0000155092515928924,294.578976825111,294.578976821088,0.00153959490197307,11362.13,0.03123405
17.74031,0.2723693,0.6320469,0,14.01353,1.291384,-35.104009300315,-35.1040093003116,-0.0000154859097898058,294.227936739958,294.227936735931,0.00153944004287863,11365.08,0.03124944
17.75031,0.2720476,0.631978,0,14.01353,1.288031,-35.0962964591087,-35.0962964591053,-0.0000154625803027936,293.876973783216,293.876973779185,0.00153928541707906,11368.01,0.03126484
17.76031,0.2717261,0.631909,0,14.01353,1.284686,-35.0886114334039,-35.0886114334005,-0.0000154392697635881,293.526087676729,293.526087672694,0.00153913102438488,11370.95,0.03128023
17.77031,0.2714046,0.6318396,0,14.01353,1.281344,-35.080926407699,-35.0809264076956,-0.0000154159611191632,293.175278420497,293.175278416458,0.00153897686477713,11373.88,0.03129562
17.78031,0.2710832,0.6317699,0,14.01353,1.278008,-35.0732612502096,-35.0732612502062,-0.0000153926780542774,292.824545815838,292.824545811795,0.00153882293800003,11376.81,0.03131101
17.79031,0.2707618,0.6317,0,14.01353,1.274677,-35.0656119872925,-35.0656119872891,-0.0000153694054106853,292.473889703807,292.47388969976,0.00153866924394936,11379.74,0.0313264
17.80031,0.2704405,0.6316298,0,14.01353,1.271352,-35.0579587507322,-35.0579587507288,-0.0000153461422409965,292.12331012414,292.123310120089,0.00153851578253038,11382.66,0.03134178
17.81031,0.2701193,0.6315594,0,14.01353,1.268031,-35.0503293560304,-35.0503293560271,-0.0000153228999138952,291.772806838418,291.772806834363,0.00153836255353467,11385.57,0.03135717
17.82031,0.269798,0.6314887,0,14.01353,1.264717,-35.0427079086147,-35.0427079086114,-0.0000152996717976488,291.42237976717,291.42237976311,0.00153820955682011,11388.49,0.03137255
17.83031,0.269477,0.6314178,0,14.01353,1.261407,-35.0351103030575,-35.0351103030542,-0.0000152764522079155,291.072028671974,291.07202866791,0.00153805679230145,11391.4,0.03138793
17.84031,0.2691559,0.6313466,0,14.01353,1.258102,-35.027496802928,-35.0274968029247,-0.0000152532496712082,290.721753711778,290.72175370771,0.00153790425980815,11394.31,0.03140331
17.85031,0.2688348,0.6312751,0,14.01353,1.254803,-35.0199190655862,-35.0199190655829,-0.0000152300594505753,290.371554528954,290.371554524882,0.00153775195921705,11397.21,0.03141869
17.86031,0.2685139,0.6312033,0,14.01353,1.25151,-35.0123492755306,-35.0123492755273,-0.0000152068976516524,290.021431044029,290.021431039953,0.00153759989024393,11400.11,0.03143407
17.87031,0.268193,0.6311313,0,14.01353,1.248222,-35.0047993536903,-35.004799353687,-0.0000151837405896812,289.67138305832,289.67138305424,0.00153744805284143,11403.01,0.03144944
17.88031,0.2678722,0.631059,0,14.01353,1.244938,-34.9972494318499,-34.9972494318466,-0.0000151605911068327,289.321410571828,289.321410567744,0.00153729644693375,11405.9,0.03146482
17.89031,0.2675514,0.6309864,0,14.01353,1.24166,-34.9897114309389,-34.9897114309356,-0.0000151374615191813,288.971513465344,288.971513461256,0.00153714507232194,11408.79,0.03148019
17.90031,0.2672307,0.6309136,0,14.01353,1.238388,-34.9821893246001,-34.9821893245968,-0.0000151143584584592,288.621691579921,288.621691575829,0.00153699392874073,11411.68,0.03149556
17.91031,0.2669101,0.6308404,0,14.01353,1.23512,-34.9746831128336,-34.9746831128303,-0.0000150912506607855,288.271944756615,288.271944752518,0.0015368430162375,11414.56,0.03151093
17.92031,0.2665895,0.630767,0,14.01353,1.231858,-34.967176901067,-34.9671769010638,-0.0000150681693900412,287.922272995424,287.922272991323,0.00153669233454697,11417.44,0.03152629
17.93032,0.2662689,0.6306934,0,14.01353,1.2286,-34.9596905575159,-34.9596905575127,-0.0000150450871719065,287.572676097667,287.572676093562,0.00153654188367861,11420.31,0.03154166
17.94032,0.2659484,0.6306194,0,14.01353,1.225349,-34.952220108537,-34.9522201085338,-0.0000150220400072142,287.223153904398,287.223153900289,0.0015363916632819,11423.19,0.03155702
17.95032,0.265628,0.6305452,0,14.01353,1.222102,-34.9447576068444,-34.9447576068412,-0.0000149989909477413,286.873706336144,286.873706332031,0.00153624167337578,11426.05,0.03157239
17.96032,0.2653077,0.6304707,0,14.01353,1.218861,-34.9373070260809,-34.9373070260777,-0.0000149759579939041,286.524333273697,286.524333269579,0.00153609191379919,11428.92,0.03158775
17.97032,0.2649874,0.6303959,0,14.01353,1.215625,-34.9298683662467,-34.9298683662435,-0.0000149529420930929,286.175034597846,286.175034593724,0.0015359423843816,11431.78,0.03160311
17.98032,0.2646672,0.6303208,0,14.01353,1.212394,-34.9224416273417,-34.9224416273385,-0.0000149299394557464,285.825810189382,285.825810185256,0.00153579308499038,11434.64,0.03161847
17.99032,0.264347,0.6302454,0,14.01353,1.209168,-34.9150188620797,-34.9150188620765,-0.000014906951029255,285.476660008569,285.476660004439,0.00153564401548342,11437.49,0.03163382
18.00032,0.2640268,0.6301698,0,14.01353,1.205947,-34.9076199386762,-34.907619938673,-0.0000148839787083992,285.12758381699,285.127583812855,0.00153549517569966,11440.35,0.03164918
18.01032,0.2637068,0.6300939,0,14.01353,1.202731,-34.9002289625589,-34.9002289625557,-0.0000148610101771048,284.778581535169,284.77858153103,0.00153534656560121,11443.19,0.03166454
18.02032,0.2633868,0.6300176,0,14.01353,1.199521,-34.8928499073708,-34.8928499073676,-0.0000148380681727398,284.429653043898,284.429653039755,0.0015351981849228,11446.04,0.03167989
18.03032,0.2630669,0.6299412,0,14.01353,1.196316,-34.8854787994688,-34.8854787994656,-0.0000148151318527168,284.080798263705,284.080798259558,0.00153505003360758,11448.88,0.03169524
18.04032,0.262747,0.6298644,0,14.01353,1.193116,-34.8781315334251,-34.878131533422,-0.0000147922125857198,283.732016956172,283.73201695202,0.00153490211148503,11451.72,0.03171059
18.05032,0.2624271,0.6297873,0,14.01353,1.189921,-34.8707802937385,-34.8707802937354,-0.0000147693018452359,283.383309161033,283.383309156877,0.00153475441846988,11454.55,0.03172594
18.06032,0.2621073,0.6297099,0,14.01353,1.186732,-34.8634489222673,-34.8634489222642,-0.0000147464176316813,283.034674679607,283.034674675447,0.00153460695429686,11457.38,0.03174128
