Time 	Thrust N	x-Thrust N	y-Thrust N	Acceleration Feet/sec/sec	x-Acceleration Feet/sec/sec	y-Acceleration Feet/sec/sec	Acceleration Total Feet/sec/sec	x-Acceleration Total Feet/sec/sec	y-Acceleration Total Feet/sec/sec	Velocity Feet / Sec	x-Velocity Feet / Sec	y-Velocity Feet / Sec	Mach number 	Altitude Feet	Range Feet	Cd 	Drag force N	x-Drag force N	y-Drag force N	Longitudinal moment of inertia Ounces-Inches^2	Radial moment of inertia Ounces-Inches^2	Flight angle Deg.	Gamma - Velocity tangent angle Deg.	Wind angle of attack Deg.	CG Inches	Mass Ounces	CP Inches	CNa - normal force coefficient 	Static stability margin Calibers	Angular acceleration Rad/s/s	Torque N-m	Pitch rate rad/s	Pitch force N	x-Wind velocity Miles / Hour	Cross wind drag N	Cross wind lift N	X Wind induced acceleration Feet/sec/sec	Y Wind induced lift Feet/sec/sec	X Wind drift velocity Feet / Sec	Y Wind drift velocity Feet / Sec	Thermal rise velocity Miles / Hour	Gravity Feet/sec/sec	Pressure KPa	Temperature Degrees Fahrenheit	Density kg/m^3	Viscosity ?	Kinematic viscosity ?	Sound velocity Feet / Sec	Corrective moment coefficient 	Damping moment coefficient 	Nat. Freq. at zero roll rate rad/s	Damping Ratio 	Prec. Freq. rad/s	Nat. Coupled Frequency rad/s	Coupled Damping Ratio 	Booster 2 Velocity Feet / Sec	Booster 2 x-Velocity Feet / Sec	Booster 2 y-Velocity Feet / Sec	Booster 2 range Feet	Booster 2 altitude Feet	Booster 2 flight angle Deg.	Booster 1 Velocity Feet / Sec	Booster 1 x-Velocity Feet / Sec	Booster 1 y-Velocity Feet / Sec	Booster 1 range Feet	Booster 1 altitude Feet	Booster 1 flight angle 
32.175000	 0.000000	 0.000000	 0.000000	 0.874000	-0.387000	-0.783000	32.535000	-0.387000	-32.533000	744.508000	329.726000	667.512000	 0.743689	39110.689000	11064.091000	 1.338965	 1.011129	-0.447789	-0.906568	75862.284975	2136.587898	63.727299	63.713716	-0.014984	50.383000	133.946589	69.192000	32.001656	 8.249451	-0.001675	-0.003019	-0.019564	-0.006320	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	31.750000	740.435552	-42.639000	 0.011133	 0.000015	 0.014532	1001.102000	11.545249	 0.035566	 2.884577	 0.004443	 0.000000	 2.844794	 0.004382	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000
32.230000	 0.000000	 0.000000	 0.000000	 0.869000	-0.386000	-0.779000	32.531000	-0.386000	-32.529000	742.895000	329.705000	665.723000	 0.742028	39147.352000	11082.225000	 1.340691	 1.006295	-0.446584	-0.901771	75862.284975	2136.587898	63.665509	63.654078	-0.012838	50.383000	133.946589	69.192000	31.913655	 8.249315	-0.001346	-0.002564	-0.019647	-0.005367	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	31.749000	739.245460	-42.583000	 0.011114	 0.000015	 0.014558	1001.168000	11.443519	 0.035427	 2.871840	 0.004445	 0.000000	 2.832233	 0.004384	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000
32.285000	 0.000000	 0.000000	 0.000000	 0.865000	-0.385000	-0.775000	32.527000	-0.385000	-32.524000	741.283000	329.684000	663.934000	 0.740368	39183.916000	11100.358000	 1.342419	 1.001482	-0.445389	-0.896998	75862.284975	2136.587898	63.603487	63.594185	-0.010714	50.383000	133.946589	69.191000	31.826643	 8.249180	-0.001027	-0.002121	-0.019712	-0.004440	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	31.749000	738.060639	-42.527000	 0.011095	 0.000015	 0.014585	1001.235000	11.342935	 0.035289	 2.859191	 0.004448	 0.000000	 2.819759	 0.004386	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000
32.340000	 0.000000	 0.000000	 0.000000	 0.861000	-0.384000	-0.771000	32.522000	-0.384000	-32.520000	739.672000	329.662000	662.146000	 0.738710	39220.382000	11118.490000	 1.344149	 0.996691	-0.444195	-0.892238	75862.284975	2136.587898	63.541288	63.534035	-0.008668	50.383000	133.946589	69.191000	31.740603	 8.249050	-0.000725	-0.001701	-0.019760	-0.003561	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	31.749000	736.881066	-42.472000	 0.011076	 0.000015	 0.014612	1001.302000	11.243483	 0.035151	 2.846629	 0.004450	 0.000000	 2.807370	 0.004388	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000
32.395000	 0.000000	 0.000000	 0.000000	 0.857000	-0.383000	-0.767000	32.518000	-0.383000	-32.516000	738.062000	329.641000	660.357000	 0.737053	39256.750000	11136.621000	 1.345881	 0.991921	-0.443002	-0.887501	75862.284975	2136.587898	63.478964	63.473626	-0.006755	50.383000	133.946589	69.191000	31.655520	 8.248929	-0.000448	-0.001314	-0.019792	-0.002751	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	31.749000	735.706721	-42.417000	 0.011056	 0.000015	 0.014639	1001.368000	11.145149	 0.035014	 2.834154	 0.004452	 0.000000	 2.795067	 0.004391	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000
32.450000	 0.000000	 0.000000	 0.000000	 0.853000	-0.382000	-0.763000	32.514000	-0.382000	-32.512000	736.453000	329.620000	658.569000	 0.735398	39293.019000	11154.751000	 1.347615	 0.987172	-0.441819	-0.882788	75862.284975	2136.587898	63.416563	63.412958	-0.005024	50.383000	133.946589	69.191000	31.571378	 8.248819	-0.000200	-0.000969	-0.019809	-0.002028	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	31.749000	734.537583	-42.362000	 0.011037	 0.000015	 0.014666	1001.434000	11.047922	 0.034877	 2.821764	 0.004454	 0.000000	 2.782848	 0.004393	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000
32.505000	 0.000000	 0.000000	 0.000000	 0.849000	-0.381000	-0.759000	32.510000	-0.381000	-32.508000	734.845000	329.599000	656.781000	 0.733744	39329.190000	11172.879000	 1.349352	 0.982444	-0.440636	-0.878088	75862.284975	2136.587898	63.354128	63.352028	-0.003519	50.383000	133.946589	69.190000	31.488161	 8.248723	 0.000011	-0.000673	-0.019814	-0.001408	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	31.749000	733.373631	-42.307000	 0.011018	 0.000015	 0.014693	1001.500000	10.951786	 0.034741	 2.809460	 0.004456	 0.000000	 2.770714	 0.004395	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000
32.560000	 0.000000	 0.000000	 0.000000	 0.845000	-0.380000	-0.755000	32.506000	-0.380000	-32.503000	733.238000	329.578000	654.993000	 0.732091	39365.263000	11191.007000	 1.351091	 0.977736	-0.439453	-0.873412	75862.284975	2136.587898	63.291694	63.290835	-0.002278	50.383000	133.946589	69.190000	31.405853	 8.248644	 0.000183	-0.000432	-0.019809	-0.000904	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	31.749000	732.214845	-42.252000	 0.011000	 0.000015	 0.014720	1001.566000	10.856728	 0.034606	 2.797241	 0.004458	 0.000000	 2.758663	 0.004397	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000
32.615000	 0.000000	 0.000000	 0.000000	 0.841000	-0.379000	-0.751000	32.501000	-0.379000	-32.499000	731.632000	329.558000	653.206000	 0.730440	39401.237000	11209.133000	 1.352832	 0.973050	-0.438281	-0.868759	75862.284975	2136.587898	63.229293	63.229377	-0.001333	50.383000	133.946589	69.190000	31.324441	 8.248584	 0.000311	-0.000250	-0.019795	-0.000524	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	31.749000	731.061204	-42.197000	 0.010981	 0.000015	 0.014746	1001.632000	10.762734	 0.034471	 2.785106	 0.004460	 0.000000	 2.746696	 0.004399	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000
32.670000	 0.000000	 0.000000	 0.000000	 0.837000	-0.378000	-0.747000	32.497000	-0.378000	-32.495000	730.027000	329.537000	651.418000	 0.728791	39437.113000	11227.258000	 1.354575	 0.968384	-0.437109	-0.864118	75862.284975	2136.587898	63.166945	63.167653	-0.000708	50.383000	133.946589	69.190000	31.243909	 8.248543	 0.000394	-0.000132	-0.019775	-0.000276	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	31.749000	729.912688	-42.142000	 0.010962	 0.000015	 0.014773	1001.697000	10.669790	 0.034337	 2.773054	 0.004462	 0.000000	 2.734810	 0.004401	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000
32.725000	 0.000000	 0.000000	 0.000000	 0.833000	-0.377000	-0.743000	32.493000	-0.377000	-32.491000	728.424000	329.516000	649.631000	 0.727142	39472.891000	11245.382000	 1.356321	 0.963739	-0.435948	-0.859501	75862.284975	2136.587898	63.104665	63.105662	-0.000418	50.383000	133.946589	69.190000	31.164244	 8.248525	 0.000431	-0.000077	-0.019752	-0.000161	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	31.748000	728.769277	-42.088000	 0.010944	 0.000015	 0.014800	1001.762000	10.577881	 0.034204	 2.761085	 0.004464	 0.000000	 2.723006	 0.004402	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000
32.780000	 0.000000	 0.000000	 0.000000	 0.829000	-0.376000	-0.739000	32.489000	-0.376000	-32.487000	726.821000	329.495000	647.844000	 0.725496	39508.570000	11263.505000	 1.358068	 0.959115	-0.434786	-0.854907	75862.284975	2136.587898	63.042460	63.043401	-0.000471	50.383000	133.946589	69.190000	31.085431	 8.248527	 0.000422	-0.000086	-0.019728	-0.000181	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	31.748000	727.630950	-42.034000	 0.010925	 0.000015	 0.014826	1001.827000	10.486991	 0.034071	 2.749197	 0.004466	 0.000000	 2.711282	 0.004404	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000
32.835000	 0.000000	 0.000000	 0.000000	 0.825000	-0.375000	-0.735000	32.485000	-0.375000	-32.483000	725.220000	329.475000	646.058000	 0.723850	39544.152000	11281.626000	 1.359818	 0.954511	-0.433625	-0.850336	75862.284975	2136.587898	62.980326	62.980870	-0.000868	50.383000	133.946589	69.190000	31.007457	 8.248552	 0.000369	-0.000158	-0.019706	-0.000330	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	31.748000	726.497688	-41.980000	 0.010907	 0.000015	 0.014853	1001.892000	10.397105	 0.033938	 2.737390	 0.004468	 0.000000	 2.699638	 0.004406	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000
32.890000	 0.000000	 0.000000	 0.000000	 0.821000	-0.374000	-0.731000	32.481000	-0.374000	-32.479000	723.620000	329.454000	644.271000	 0.722206	39579.634000	11299.747000	 1.361571	 0.949927	-0.432464	-0.845777	75862.284975	2136.587898	62.918256	62.918065	-0.001601	50.383000	133.946589	69.190000	30.930309	 8.248598	 0.000272	-0.000288	-0.019689	-0.000603	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	31.748000	725.369471	-41.926000	 0.010888	 0.000015	 0.014880	1001.957000	10.308207	 0.033806	 2.725662	 0.004469	 0.000000	 2.688071	 0.004408	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000
32.945000	 0.000000	 0.000000	 0.000000	 0.817000	-0.373000	-0.727000	32.477000	-0.373000	-32.475000	722.020000	329.434000	642.485000	 0.720564	39615.019000	11317.866000	 1.363325	 0.945364	-0.431313	-0.841241	75862.284975	2136.587898	62.856232	62.854987	-0.002654	50.383000	133.946589	69.190000	30.853975	 8.248664	 0.000136	-0.000473	-0.019677	-0.000991	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	31.748000	724.246278	-41.872000	 0.010870	 0.000015	 0.014906	1002.021000	10.220281	 0.033675	 2.714013	 0.004471	 0.000000	 2.676583	 0.004410	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000
33.000000	 0.000000	 0.000000	 0.000000	 0.813000	-0.372000	-0.723000	32.473000	-0.372000	-32.471000	720.422000	329.413000	640.699000	 0.718923	39650.306000	11335.985000	 1.365082	 0.940820	-0.430171	-0.836719	75862.284975	2136.587898	62.794230	62.791633	-0.004006	50.383000	133.946589	69.190000	30.778440	 8.248750	-0.000035	-0.000709	-0.019675	-0.001483	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	31.748000	723.128091	-41.818000	 0.010852	 0.000015	 0.014933	1002.086000	10.133311	 0.033545	 2.702440	 0.004473	 0.000000	 2.665170	 0.004411	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000
33.055000	 0.000000	 0.000000	 0.000000	 0.809000	-0.371000	-0.719000	32.469000	-0.371000	-32.467000	718.825000	329.393000	638.913000	 0.717283	39685.494000	11354.102000	 1.366841	 0.936297	-0.429030	-0.832218	75862.284975	2136.587898	62.732221	62.728001	-0.005629	50.383000	133.946589	69.191000	30.703694	 8.248852	-0.000237	-0.000987	-0.019682	-0.002066	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	31.748000	722.014890	-41.765000	 0.010834	 0.000015	 0.014959	1002.150000	10.047281	 0.033414	 2.690944	 0.004475	 0.000000	 2.653833	 0.004413	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000
33.110000	 0.000000	 0.000000	 0.000000	 0.805000	-0.370000	-0.715000	32.465000	-0.370000	-32.463000	717.229000	329.372000	637.128000	 0.715645	39720.584000	11372.218000	 1.368602	 0.931794	-0.427889	-0.827741	75862.284975	2136.587898	62.670170	62.664091	-0.007490	50.383000	133.946589	69.191000	30.629723	 8.248970	-0.000466	-0.001302	-0.019701	-0.002726	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	31.748000	720.906655	-41.711000	 0.010816	 0.000015	 0.014986	1002.214000	 9.962173	 0.033285	 2.679523	 0.004476	 0.000000	 2.642569	 0.004415	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000
33.165000	 0.000000	 0.000000	 0.000000	 0.801000	-0.369000	-0.711000	32.461000	-0.369000	-32.459000	715.634000	329.352000	635.342000	 0.714008	39755.576000	11390.333000	 1.370365	 0.927311	-0.426748	-0.823285	75862.284975	2136.587898	62.608036	62.599899	-0.009550	50.383000	133.946589	69.191000	30.556516	 8.249100	-0.000715	-0.001647	-0.019734	-0.003447	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	31.748000	719.803367	-41.658000	 0.010798	 0.000015	 0.015012	1002.278000	 9.877973	 0.033156	 2.668175	 0.004478	 0.000000	 2.631378	 0.004416	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000
33.220000	 0.000000	 0.000000	 0.000000	 0.797000	-0.368000	-0.708000	32.457000	-0.368000	-32.455000	714.041000	329.332000	633.557000	 0.712373	39790.469000	11408.447000	 1.372131	 0.922847	-0.425617	-0.818842	75862.284975	2136.587898	62.545778	62.535425	-0.011769	50.383000	133.946589	69.192000	30.484062	 8.249241	-0.000979	-0.002012	-0.019781	-0.004211	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	31.747000	718.705007	-41.605000	 0.010780	 0.000015	 0.015039	1002.341000	 9.794663	 0.033028	 2.656900	 0.004480	 0.000000	 2.620258	 0.004418	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000
33.275000	 0.000000	 0.000000	 0.000000	 0.794000	-0.367000	-0.704000	32.453000	-0.367000	-32.451000	712.448000	329.312000	631.772000	 0.710739	39825.265000	11426.559000	 1.373899	 0.918403	-0.424486	-0.814412	75862.284975	2136.587898	62.483348	62.470667	-0.014102	50.383000	133.946589	69.192000	30.412349	 8.249389	-0.001252	-0.002390	-0.019842	-0.005004	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	31.747000	717.611556	-41.552000	 0.010762	 0.000015	 0.015065	1002.405000	 9.712227	 0.032900	 2.645696	 0.004481	 0.000000	 2.609208	 0.004419	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000
33.330000	 0.000000	 0.000000	 0.000000	 0.790000	-0.366000	-0.700000	32.449000	-0.366000	-32.447000	710.857000	329.292000	629.987000	 0.709107	39859.962000	11444.671000	 1.375670	 0.913979	-0.423364	-0.810014	75862.284975	2136.587898	62.420701	62.405624	-0.016504	50.383000	133.946589	69.192000	30.341366	 8.249541	-0.001529	-0.002774	-0.019919	-0.005807	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	31.747000	716.522994	-41.500000	 0.010745	 0.000015	 0.015091	1002.468000	 9.630650	 0.032773	 2.634561	 0.004483	 0.000000	 2.598227	 0.004421	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000
33.385000	 0.000000	 0.000000	 0.000000	 0.786000	-0.365000	-0.696000	32.445000	-0.365000	-32.443000	709.266000	329.271000	628.203000	 0.707476	39894.561000	11462.781000	 1.377442	 0.909574	-0.422243	-0.805628	75862.284975	2136.587898	62.357787	62.340292	-0.018928	50.383000	133.946589	69.193000	30.271102	 8.249694	-0.001803	-0.003155	-0.020011	-0.006604	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	31.747000	715.439304	-41.447000	 0.010727	 0.000015	 0.015118	1002.531000	 9.549915	 0.032646	 2.623495	 0.004484	 0.000000	 2.587313	 0.004422	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000
33.440000	 0.000000	 0.000000	 0.000000	 0.782000	-0.364000	-0.692000	32.441000	-0.364000	-32.439000	707.677000	329.251000	626.419000	 0.705846	39929.062000	11480.891000	 1.379217	 0.905189	-0.421121	-0.801265	75862.284975	2136.587898	62.294560	62.274671	-0.021329	50.383000	133.946589	69.193000	30.201547	 8.249847	-0.002069	-0.003525	-0.020117	-0.007379	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	31.747000	714.360465	-41.395000	 0.010709	 0.000015	 0.015144	1002.594000	 9.470009	 0.032520	 2.612496	 0.004486	 0.000000	 2.576466	 0.004424	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000
33.495000	 0.000000	 0.000000	 0.000000	 0.778000	-0.363000	-0.689000	32.437000	-0.363000	-32.435000	706.089000	329.231000	624.635000	 0.704218	39963.465000	11498.999000	 1.380994	 0.900823	-0.420009	-0.796913	75862.284975	2136.587898	62.230974	62.208760	-0.023663	50.383000	133.946589	69.193000	30.132689	 8.249995	-0.002323	-0.003878	-0.020238	-0.008118	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	31.747000	713.286460	-41.342000	 0.010692	 0.000015	 0.015170	1002.656000	 9.390915	 0.032394	 2.601563	 0.004487	 0.000000	 2.565684	 0.004425	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000
33.550000	 0.000000	 0.000000	 0.000000	 0.775000	-0.362000	-0.685000	32.434000	-0.362000	-32.432000	704.502000	329.211000	622.851000	 0.702592	39997.770000	11517.106000	 1.382774	 0.896477	-0.418897	-0.792584	75862.284975	2136.587898	62.166984	62.142555	-0.025888	50.383000	133.946589	69.194000	30.064520	 8.250136	-0.002559	-0.004208	-0.020373	-0.008807	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	31.747000	712.217270	-41.290000	 0.010675	 0.000015	 0.015196	1002.719000	 9.312621	 0.032269	 2.590696	 0.004488	 0.000000	 2.554966	 0.004427	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000
33.605000	 0.000000	 0.000000	 0.000000	 0.771000	-0.361000	-0.681000	32.430000	-0.361000	-32.428000	702.916000	329.192000	621.067000	 0.700967	40031.976000	11535.212000	 1.384556	 0.892150	-0.417794	-0.788277	75862.284975	2136.587898	62.102550	62.076056	-0.027963	50.383000	133.946589	69.194000	29.997029	 8.250268	-0.002773	-0.004507	-0.020520	-0.009433	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	31.747000	711.152876	-41.238000	 0.010657	 0.000015	 0.015223	1002.781000	 9.235111	 0.032144	 2.579892	 0.004490	 0.000000	 2.544312	 0.004428	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000
33.660000	 0.000000	 0.000000	 0.000000	 0.767000	-0.360000	-0.677000	32.426000	-0.360000	-32.424000	701.332000	329.172000	619.284000	 0.699343	40066.085000	11553.317000	 1.386340	 0.887841	-0.416691	-0.783982	75862.284975	2136.587898	62.037635	62.009261	-0.029855	50.383000	133.946589	69.194000	29.930205	 8.250388	-0.002962	-0.004772	-0.020678	-0.009988	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	31.747000	710.093260	-41.186000	 0.010640	 0.000015	 0.015249	1002.843000	 9.158373	 0.032020	 2.569151	 0.004491	 0.000000	 2.533719	 0.004429	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000
33.715000	 0.000000	 0.000000	 0.000000	 0.763000	-0.359000	-0.674000	32.422000	-0.359000	-32.420000	699.749000	329.152000	617.501000	 0.697721	40100.095000	11571.421000	 1.388126	 0.883552	-0.415588	-0.779708	75862.284975	2136.587898	61.972206	61.942167	-0.031532	50.383000	133.946589	69.194000	29.864041	 8.250495	-0.003123	-0.004998	-0.020845	-0.010461	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	31.746000	709.038405	-41.135000	 0.010623	 0.000015	 0.015275	1002.905000	 9.082395	 0.031896	 2.558472	 0.004493	 0.000000	 2.523187	 0.004431	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000
33.770000	 0.000000	 0.000000	 0.000000	 0.760000	-0.358000	-0.670000	32.418000	-0.358000	-32.416000	698.166000	329.132000	615.718000	 0.696101	40134.008000	11589.524000	 1.389915	 0.879282	-0.414494	-0.775456	75862.284975	2136.587898	61.906236	61.874774	-0.032968	50.383000	133.946589	69.195000	29.798525	 8.250586	-0.003254	-0.005183	-0.021021	-0.010847	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	31.746000	707.988290	-41.083000	 0.010606	 0.000015	 0.015301	1002.967000	 9.007164	 0.031773	 2.547854	 0.004494	 0.000000	 2.512715	 0.004432	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000
33.825000	 0.000000	 0.000000	 0.000000	 0.756000	-0.357000	-0.666000	32.415000	-0.357000	-32.413000	696.585000	329.113000	613.935000	 0.694482	40167.822000	11607.626000	 1.391706	 0.875031	-0.413399	-0.771217	75862.284975	2136.587898	61.839702	61.807078	-0.034142	50.383000	133.946589	69.195000	29.733650	 8.250661	-0.003353	-0.005323	-0.021203	-0.011140	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	31.746000	706.942900	-41.032000	 0.010589	 0.000015	 0.015327	1003.029000	 8.932670	 0.031651	 2.537296	 0.004495	 0.000000	 2.502303	 0.004433	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000
33.880000	 0.000000	 0.000000	 0.000000	 0.752000	-0.356000	-0.663000	32.411000	-0.356000	-32.409000	695.005000	329.093000	612.152000	 0.692864	40201.538000	11625.726000	 1.393499	 0.870798	-0.412314	-0.766999	75862.284975	2136.587898	61.772587	61.739080	-0.035039	50.383000	133.946589	69.195000	29.669405	 8.250718	-0.003419	-0.005418	-0.021389	-0.011338	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	31.746000	705.902215	-40.980000	 0.010572	 0.000015	 0.015353	1003.090000	 8.858900	 0.031529	 2.526797	 0.004496	 0.000000	 2.491949	 0.004434	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000
